pathogen,yob,province,n,vacage_group,anyshot,shots_1,shots_2,shots_3,shots_4,coverage
Tuberculosis,2014,An Giang,23277,(0-1y],9705,9687,18,0,0,0.4169351720582549
Tuberculosis,2014,An Giang,23277,all,9761,9742,19,0,0,0.4193409803668858
Tuberculosis,2014,Bà Rịa - Vũng Tàu,24138,(0-1y],14568,14475,91,2,0,0.6035297042008452
Tuberculosis,2014,Bà Rịa - Vũng Tàu,24138,all,14634,14541,91,2,0,0.6062639821029083
Tuberculosis,2014,Bình Dương,18050,(0-1y],1176,1170,6,0,0,0.06515235457063712
Tuberculosis,2014,Bình Dương,18050,all,1201,1195,6,0,0,0.06653739612188365
Tuberculosis,2014,Bình Phước,5741,(0-1y],870,868,2,0,0,0.15154154328514197
Tuberculosis,2014,Bình Phước,5741,all,887,885,2,0,0,0.15450269987807003
Tuberculosis,2014,Bình Thuận,7097,(0-1y],365,362,3,0,0,0.05143018176694378
Tuberculosis,2014,Bình Thuận,7097,all,382,379,3,0,0,0.053825560095815135
Tuberculosis,2014,Bình Định,125,(0-1y],16,16,0,0,0,0.128
Tuberculosis,2014,Bình Định,125,all,17,17,0,0,0,0.136
Tuberculosis,2014,Bạc Liêu,9164,(0-1y],6362,6302,59,1,0,0.6942383238760367
Tuberculosis,2014,Bạc Liêu,9164,all,6397,6336,60,1,0,0.6980576167612397
Tuberculosis,2014,Bắc Giang,19658,(0-1y],1227,1221,6,0,0,0.062417336453352325
Tuberculosis,2014,Bắc Giang,19658,all,1245,1239,6,0,0,0.06333299420083427
Tuberculosis,2014,Bắc Kạn,939,(0-1y],317,316,1,0,0,0.33759318423855167
Tuberculosis,2014,Bắc Kạn,939,all,321,320,1,0,0,0.34185303514376997
Tuberculosis,2014,Bắc Ninh,4435,(0-1y],1034,1033,1,0,0,0.2331454340473506
Tuberculosis,2014,Bắc Ninh,4435,all,1047,1046,1,0,0,0.23607666290868096
Tuberculosis,2014,Bến Tre,1402,(0-1y],201,201,0,0,0,0.1433666191155492
Tuberculosis,2014,Bến Tre,1402,all,203,203,0,0,0,0.14479315263908701
Tuberculosis,2014,Cao Bằng,5035,(0-1y],1048,1047,1,0,0,0.20814299900695135
Tuberculosis,2014,Cao Bằng,5035,all,1070,1069,1,0,0,0.21251241310824232
Tuberculosis,2014,Cà Mau,5247,(0-1y],786,786,0,0,0,0.14979988564894225
Tuberculosis,2014,Cà Mau,5247,all,803,802,1,0,0,0.1530398322851153
Tuberculosis,2014,Cần Thơ,6562,(0-1y],1658,1653,5,0,0,0.25266686985675096
Tuberculosis,2014,Cần Thơ,6562,all,1689,1684,5,0,0,0.2573910393172813
Tuberculosis,2014,Gia Lai,9038,(0-1y],1552,1549,3,0,0,0.17171940694843993
Tuberculosis,2014,Gia Lai,9038,all,1580,1577,3,0,0,0.1748174374861695
Tuberculosis,2014,Hà Giang,11594,(0-1y],592,592,0,0,0,0.0510608935656374
Tuberculosis,2014,Hà Giang,11594,all,627,627,0,0,0,0.054079696394686905
Tuberculosis,2014,Hà Nam,4107,(0-1y],207,207,0,0,0,0.050401753104455806
Tuberculosis,2014,Hà Nam,4107,all,213,213,0,0,0,0.05186267348429511
Tuberculosis,2014,Hà Nội,157021,(0-1y],33315,33195,120,0,0,0.21216907292655124
Tuberculosis,2014,Hà Nội,157021,all,33518,33391,127,0,0,0.21346189363206194
Tuberculosis,2014,Hà Tĩnh,9509,(0-1y],355,354,1,0,0,0.037333052897255234
Tuberculosis,2014,Hà Tĩnh,9509,all,365,364,1,0,0,0.038384688190135664
Tuberculosis,2014,Hoà Bình,4230,(0-1y],1197,1197,0,0,0,0.28297872340425534
Tuberculosis,2014,Hoà Bình,4230,all,1214,1214,0,0,0,0.28699763593380617
Tuberculosis,2014,Hưng Yên,3780,(0-1y],953,951,2,0,0,0.2521164021164021
Tuberculosis,2014,Hưng Yên,3780,all,981,979,2,0,0,0.25952380952380955
Tuberculosis,2014,Hải Dương,18152,(0-1y],2212,2200,12,0,0,0.12185985015425298
Tuberculosis,2014,Hải Dương,18152,all,2279,2265,14,0,0,0.12555090348171
Tuberculosis,2014,Hải Phòng,5262,(0-1y],381,380,1,0,0,0.07240592930444698
Tuberculosis,2014,Hải Phòng,5262,all,388,387,1,0,0,0.07373622196883314
Tuberculosis,2014,Hậu Giang,953,(0-1y],49,49,0,0,0,0.05141657922350472
Tuberculosis,2014,Hậu Giang,953,all,52,52,0,0,0,0.05456453305351522
Tuberculosis,2014,Khánh Hòa,9571,(0-1y],900,893,6,1,0,0.09403406122662208
Tuberculosis,2014,Khánh Hòa,9571,all,914,907,6,1,0,0.09549681329014732
Tuberculosis,2014,Kiên Giang,5669,(0-1y],376,375,1,0,0,0.06632563062268478
Tuberculosis,2014,Kiên Giang,5669,all,391,390,1,0,0,0.06897159992944082
Tuberculosis,2014,Kon Tum,2645,(0-1y],234,233,1,0,0,0.08846880907372401
Tuberculosis,2014,Kon Tum,2645,all,240,239,1,0,0,0.09073724007561437
Tuberculosis,2014,Lai Châu,2965,(0-1y],420,420,0,0,0,0.14165261382799327
Tuberculosis,2014,Lai Châu,2965,all,426,426,0,0,0,0.14367622259696458
Tuberculosis,2014,Long An,26695,(0-1y],11403,11356,47,0,0,0.4271586439408129
Tuberculosis,2014,Long An,26695,all,11457,11407,50,0,0,0.4291814946619217
Tuberculosis,2014,Lào Cai,1712,(0-1y],443,440,2,1,0,0.2587616822429907
Tuberculosis,2014,Lào Cai,1712,all,453,449,3,1,0,0.26460280373831774
Tuberculosis,2014,Lâm Đồng,3164,(0-1y],563,563,0,0,0,0.1779393173198483
Tuberculosis,2014,Lâm Đồng,3164,all,571,571,0,0,0,0.1804677623261694
Tuberculosis,2014,Lạng Sơn,8628,(0-1y],2854,2850,4,0,0,0.33078349559573483
Tuberculosis,2014,Lạng Sơn,8628,all,2882,2877,5,0,0,0.33402874362540563
Tuberculosis,2014,Nam Định,19696,(0-1y],4211,4202,9,0,0,0.21379975629569456
Tuberculosis,2014,Nam Định,19696,all,4264,4254,10,0,0,0.2164906580016247
Tuberculosis,2014,Nghệ An,12747,(0-1y],1599,1595,4,0,0,0.12544128030124735
Tuberculosis,2014,Nghệ An,12747,all,1646,1641,5,0,0,0.12912842237389188
Tuberculosis,2014,Ninh Bình,5610,(0-1y],755,755,0,0,0,0.13458110516934046
Tuberculosis,2014,Ninh Bình,5610,all,802,800,2,0,0,0.14295900178253118
Tuberculosis,2014,Ninh Thuận,7358,(0-1y],47,47,0,0,0,0.006387605327534656
Tuberculosis,2014,Ninh Thuận,7358,all,56,54,2,0,0,0.007610763794509377
Tuberculosis,2014,Phú Thọ,30317,(0-1y],27935,27791,143,1,0,0.921430220668272
Tuberculosis,2014,Phú Thọ,30317,all,28024,27875,148,1,0,0.9243658673351585
Tuberculosis,2014,Phú Yên,11864,(0-1y],187,187,0,0,0,0.01576196898179366
Tuberculosis,2014,Phú Yên,11864,all,193,193,0,0,0,0.01626770060687795
Tuberculosis,2014,Quảng Bình,9723,(0-1y],736,736,0,0,0,0.07569680139874524
Tuberculosis,2014,Quảng Bình,9723,all,755,754,1,0,0,0.07765093078268025
Tuberculosis,2014,Quảng Nam,10740,(0-1y],1974,1964,10,0,0,0.18379888268156425
Tuberculosis,2014,Quảng Nam,10740,all,1991,1981,10,0,0,0.18538175046554936
Tuberculosis,2014,Quảng Ngãi,5308,(0-1y],742,733,9,0,0,0.13978899773926148
Tuberculosis,2014,Quảng Ngãi,5308,all,757,748,9,0,0,0.14261492087415223
Tuberculosis,2014,Quảng Ninh,25173,(0-1y],6024,6013,11,0,0,0.23930401620784172
Tuberculosis,2014,Quảng Ninh,25173,all,6077,6065,12,0,0,0.24140944662932506
Tuberculosis,2014,Quảng Trị,2726,(0-1y],329,329,0,0,0,0.1206896551724138
Tuberculosis,2014,Quảng Trị,2726,all,335,335,0,0,0,0.12289068231841525
Tuberculosis,2014,Sóc Trăng,26249,(0-1y],18440,18309,131,0,0,0.7025029524934283
Tuberculosis,2014,Sóc Trăng,26249,all,18537,18396,141,0,0,0.7061983313650044
Tuberculosis,2014,Sơn La,22605,(0-1y],20508,20422,86,0,0,0.9072329130723291
Tuberculosis,2014,Sơn La,22605,all,20678,20588,90,0,0,0.9147533731475337
Tuberculosis,2014,Thanh Hóa,44566,(0-1y],10980,10936,43,1,0,0.2463761611991204
Tuberculosis,2014,Thanh Hóa,44566,all,11049,11004,44,1,0,0.24792442669299466
Tuberculosis,2014,Hồ Chí Minh,72969,(0-1y],1489,1487,2,0,0,0.020405925804108594
Tuberculosis,2014,Hồ Chí Minh,72969,all,1548,1545,3,0,0,0.021214488344365415
Tuberculosis,2014,Thái Bình,17036,(0-1y],1111,1107,4,0,0,0.06521483916412303
Tuberculosis,2014,Thái Bình,17036,all,1132,1128,4,0,0,0.06644752289269781
Tuberculosis,2014,Thái Nguyên,6192,(0-1y],1505,1499,6,0,0,0.24305555555555555
Tuberculosis,2014,Thái Nguyên,6192,all,1512,1505,7,0,0,0.2441860465116279
Tuberculosis,2014,Thừa Thiên Huế,4536,(0-1y],252,250,2,0,0,0.05555555555555555
Tuberculosis,2014,Thừa Thiên Huế,4536,all,266,264,2,0,0,0.05864197530864197
Tuberculosis,2014,Tiền Giang,11176,(0-1y],860,857,3,0,0,0.07695060844667144
Tuberculosis,2014,Tiền Giang,11176,all,872,869,3,0,0,0.07802433786685756
Tuberculosis,2014,Trà Vinh,5671,(0-1y],580,580,0,0,0,0.10227473108799154
Tuberculosis,2014,Trà Vinh,5671,all,588,588,0,0,0,0.10368541703403279
Tuberculosis,2014,Tuyên Quang,911,(0-1y],249,249,0,0,0,0.27332601536772777
Tuberculosis,2014,Tuyên Quang,911,all,255,255,0,0,0,0.27991218441273324
Tuberculosis,2014,Tây Ninh,4610,(0-1y],272,271,0,1,0,0.05900216919739696
Tuberculosis,2014,Tây Ninh,4610,all,282,281,0,1,0,0.06117136659436009
Tuberculosis,2014,Vĩnh Long,11344,(0-1y],1129,1127,2,0,0,0.09952397743300423
Tuberculosis,2014,Vĩnh Long,11344,all,1153,1151,2,0,0,0.10163963328631875
Tuberculosis,2014,Vĩnh Phúc,4107,(0-1y],2959,2954,4,1,0,0.7204772339907475
Tuberculosis,2014,Vĩnh Phúc,4107,all,2973,2967,5,1,0,0.7238860482103725
Tuberculosis,2014,Yên Bái,2640,(0-1y],267,267,0,0,0,0.10113636363636364
Tuberculosis,2014,Yên Bái,2640,all,275,275,0,0,0,0.10416666666666667
Tuberculosis,2014,Điện Biên,7249,(0-1y],1599,1596,3,0,0,0.22058214926196718
Tuberculosis,2014,Điện Biên,7249,all,1620,1615,5,0,0,0.22347910056559525
Tuberculosis,2014,Đà Nẵng,11451,(0-1y],1309,1307,1,1,0,0.1143131604226705
Tuberculosis,2014,Đà Nẵng,11451,all,1319,1316,2,1,0,0.11518644659855035
Tuberculosis,2014,Đắk Lắk,10097,(0-1y],1000,997,2,0,1,0.09903931860948796
Tuberculosis,2014,Đắk Lắk,10097,all,1057,1054,2,0,1,0.10468455977022878
Tuberculosis,2014,Đắk Nông,8280,(0-1y],612,610,2,0,0,0.07391304347826087
Tuberculosis,2014,Đắk Nông,8280,all,636,632,4,0,0,0.07681159420289856
Tuberculosis,2014,Đồng Nai,18203,(0-1y],729,729,0,0,0,0.04004834367961325
Tuberculosis,2014,Đồng Nai,18203,all,758,758,0,0,0,0.0416414876668681
Tuberculosis,2014,Đồng Tháp,9952,(0-1y],981,975,6,0,0,0.09857315112540192
Tuberculosis,2014,Đồng Tháp,9952,all,993,986,7,0,0,0.0997789389067524
Tuberculosis,2015,An Giang,38156,(0-1y],27579,27393,184,2,0,0.7227958905545655
Tuberculosis,2015,An Giang,38156,all,27708,27513,193,2,0,0.7261767480868015
Tuberculosis,2015,Bà Rịa - Vũng Tàu,26307,(0-1y],15291,15170,121,0,0,0.5812521382141635
Tuberculosis,2015,Bà Rịa - Vũng Tàu,26307,all,15370,15247,123,0,0,0.5842551412171665
Tuberculosis,2015,Bình Dương,38670,(0-1y],17043,16873,165,5,0,0.44072924747866565
Tuberculosis,2015,Bình Dương,38670,all,17163,16989,169,5,0,0.4438324282389449
Tuberculosis,2015,Bình Phước,21867,(0-1y],15493,15293,192,8,0,0.7085105409978506
Tuberculosis,2015,Bình Phước,21867,all,15605,15398,196,11,0,0.7136324141400283
Tuberculosis,2015,Bình Thuận,28795,(0-1y],22545,22345,195,5,0,0.7829484285466227
Tuberculosis,2015,Bình Thuận,28795,all,22662,22454,203,5,0,0.7870116339642299
Tuberculosis,2015,Bình Định,564,(0-1y],294,289,5,0,0,0.5212765957446809
Tuberculosis,2015,Bình Định,564,all,295,290,5,0,0,0.5230496453900709
Tuberculosis,2015,Bạc Liêu,14771,(0-1y],11413,11276,129,8,0,0.7726626497867443
Tuberculosis,2015,Bạc Liêu,14771,all,11480,11335,137,8,0,0.7771985647552637
Tuberculosis,2015,Bắc Giang,43865,(0-1y],39419,39168,249,2,0,0.8986435654850108
Tuberculosis,2015,Bắc Giang,43865,all,39546,39287,257,2,0,0.9015388122649037
Tuberculosis,2015,Bắc Kạn,6447,(0-1y],6037,6019,17,1,0,0.9364045292384054
Tuberculosis,2015,Bắc Kạn,6447,all,6065,6045,19,1,0,0.9407476345587095
Tuberculosis,2015,Bắc Ninh,7242,(0-1y],5805,5790,15,0,0,0.8015741507870754
Tuberculosis,2015,Bắc Ninh,7242,all,5819,5804,15,0,0,0.8035073184203259
Tuberculosis,2015,Bến Tre,1983,(0-1y],848,841,7,0,0,0.4276348966212809
Tuberculosis,2015,Bến Tre,1983,all,852,845,7,0,0,0.4296520423600605
Tuberculosis,2015,Cao Bằng,10261,(0-1y],9010,8984,26,0,0,0.8780820582789202
Tuberculosis,2015,Cao Bằng,10261,all,9067,9039,28,0,0,0.8836370724100965
Tuberculosis,2015,Cà Mau,18071,(0-1y],13106,13039,66,1,0,0.7252504011952853
Tuberculosis,2015,Cà Mau,18071,all,13195,13124,70,1,0,0.7301754191799015
Tuberculosis,2015,Cần Thơ,16476,(0-1y],10671,10612,58,1,0,0.6476693372177713
Tuberculosis,2015,Cần Thơ,16476,all,10740,10676,62,2,0,0.6518572469045885
Tuberculosis,2015,Gia Lai,35565,(0-1y],28320,28071,248,1,0,0.7962884858709405
Tuberculosis,2015,Gia Lai,35565,all,28487,28228,258,1,0,0.8009841135948264
Tuberculosis,2015,Hà Giang,20697,(0-1y],16536,16497,39,0,0,0.7989563704884766
Tuberculosis,2015,Hà Giang,20697,all,16665,16624,41,0,0,0.8051891578489636
Tuberculosis,2015,Hà Nam,16684,(0-1y],15413,15355,56,2,0,0.923819228002877
Tuberculosis,2015,Hà Nam,16684,all,15487,15429,56,2,0,0.9282546152001918
Tuberculosis,2015,Hà Nội,72577,(0-1y],34824,34647,173,4,0,0.4798214310318696
Tuberculosis,2015,Hà Nội,72577,all,34992,34796,192,4,0,0.4821362139520785
Tuberculosis,2015,Hà Tĩnh,28849,(0-1y],24679,24559,120,0,0,0.8554542618461645
Tuberculosis,2015,Hà Tĩnh,28849,all,24793,24666,127,0,0,0.8594058719539672
Tuberculosis,2015,Hoà Bình,17365,(0-1y],16411,16328,82,1,0,0.9450619061330262
Tuberculosis,2015,Hoà Bình,17365,all,16482,16394,87,1,0,0.94915059026778
Tuberculosis,2015,Hưng Yên,25602,(0-1y],23739,23641,98,0,0,0.9272322474806656
Tuberculosis,2015,Hưng Yên,25602,all,23859,23757,102,0,0,0.9319193812983361
Tuberculosis,2015,Hải Dương,36595,(0-1y],31156,30960,193,3,0,0.8513731384068862
Tuberculosis,2015,Hải Dương,36595,all,31370,31159,208,3,0,0.8572209318212871
Tuberculosis,2015,Hải Phòng,36485,(0-1y],32994,32801,193,0,0,0.9043168425380294
Tuberculosis,2015,Hải Phòng,36485,all,33172,32972,200,0,0,0.9091955598191037
Tuberculosis,2015,Hậu Giang,12585,(0-1y],10909,10818,90,1,0,0.8668255860150973
Tuberculosis,2015,Hậu Giang,12585,all,10969,10877,91,1,0,0.8715931664680174
Tuberculosis,2015,Khánh Hòa,21332,(0-1y],14880,14752,123,5,0,0.6975435964747797
Tuberculosis,2015,Khánh Hòa,21332,all,14930,14796,129,5,0,0.6998874929683105
Tuberculosis,2015,Kiên Giang,32301,(0-1y],22980,22729,248,2,1,0.7114330825671031
Tuberculosis,2015,Kiên Giang,32301,all,23069,22812,254,2,1,0.7141884152193431
Tuberculosis,2015,Kon Tum,13339,(0-1y],12241,12171,69,1,0,0.9176849838818503
Tuberculosis,2015,Kon Tum,13339,all,12279,12206,72,1,0,0.9205337731464128
Tuberculosis,2015,Lai Châu,11572,(0-1y],10524,10500,24,0,0,0.9094365710335293
Tuberculosis,2015,Lai Châu,11572,all,10560,10533,27,0,0,0.9125475285171103
Tuberculosis,2015,Long An,26828,(0-1y],19562,19472,90,0,0,0.7291635604592217
Tuberculosis,2015,Long An,26828,all,19644,19552,92,0,0,0.7322200685850604
Tuberculosis,2015,Lào Cai,16327,(0-1y],15073,15001,72,0,0,0.9231947081521407
Tuberculosis,2015,Lào Cai,16327,all,15204,15129,75,0,0,0.9312182274759601
Tuberculosis,2015,Lâm Đồng,24804,(0-1y],18290,18160,128,2,0,0.7373810675697469
Tuberculosis,2015,Lâm Đồng,24804,all,18406,18271,133,2,0,0.7420577326237704
Tuberculosis,2015,Lạng Sơn,16587,(0-1y],14906,14829,76,1,0,0.8986555736420088
Tuberculosis,2015,Lạng Sơn,16587,all,14980,14900,79,1,0,0.90311689877615
Tuberculosis,2015,Nam Định,36739,(0-1y],33622,33483,134,5,0,0.915158278668445
Tuberculosis,2015,Nam Định,36739,all,33761,33614,142,5,0,0.9189417240534582
Tuberculosis,2015,Nghệ An,72416,(0-1y],62692,62211,471,10,0,0.8657202828104287
Tuberculosis,2015,Nghệ An,72416,all,63114,62610,494,10,0,0.8715477242598321
Tuberculosis,2015,Ninh Bình,20933,(0-1y],19505,19414,91,0,0,0.9317823532221851
Tuberculosis,2015,Ninh Bình,20933,all,19598,19503,95,0,0,0.9362250991257822
Tuberculosis,2015,Ninh Thuận,14621,(0-1y],10991,10862,127,2,0,0.7517269680596402
Tuberculosis,2015,Ninh Thuận,14621,all,11042,10909,131,2,0,0.7552151015662404
Tuberculosis,2015,Phú Thọ,30398,(0-1y],28641,28476,162,3,0,0.9422001447463649
Tuberculosis,2015,Phú Thọ,30398,all,28711,28541,167,3,0,0.944502927824199
Tuberculosis,2015,Phú Yên,19236,(0-1y],14981,14800,181,0,0,0.7788001663547515
Tuberculosis,2015,Phú Yên,19236,all,15018,14832,185,1,0,0.7807236431690581
Tuberculosis,2015,Quảng Bình,21637,(0-1y],16963,16782,178,3,0,0.7839811434117484
Tuberculosis,2015,Quảng Bình,21637,all,17069,16883,183,3,0,0.7888801589869205
Tuberculosis,2015,Quảng Nam,31157,(0-1y],27726,27355,365,5,1,0.8898802837243637
Tuberculosis,2015,Quảng Nam,31157,all,27853,27466,379,7,1,0.8939564142889238
Tuberculosis,2015,Quảng Ngãi,26055,(0-1y],23662,23339,314,9,0,0.9081558242180003
Tuberculosis,2015,Quảng Ngãi,26055,all,23763,23403,347,13,0,0.9120322394933794
Tuberculosis,2015,Quảng Ninh,28319,(0-1y],24171,23946,225,0,0,0.8535259013383241
Tuberculosis,2015,Quảng Ninh,28319,all,24254,24022,232,0,0,0.8564567957908118
Tuberculosis,2015,Quảng Trị,12099,(0-1y],10343,10253,88,2,0,0.8548640383502769
Tuberculosis,2015,Quảng Trị,12099,all,10431,10336,93,2,0,0.8621373667245227
Tuberculosis,2015,Sóc Trăng,27039,(0-1y],19760,19572,187,1,0,0.7307962572580347
Tuberculosis,2015,Sóc Trăng,27039,all,19888,19688,199,1,0,0.7355301601390584
Tuberculosis,2015,Sơn La,28472,(0-1y],27386,27262,122,2,0,0.9618572632762011
Tuberculosis,2015,Sơn La,28472,all,27632,27495,134,3,0,0.9704973307108739
Tuberculosis,2015,Thanh Hóa,16676,(0-1y],9337,9277,60,0,0,0.5599064523866635
Tuberculosis,2015,Thanh Hóa,16676,all,9435,9373,62,0,0,0.5657831614295994
Tuberculosis,2015,Hồ Chí Minh,141829,(0-1y],49328,49044,281,3,0,0.3477991101960812
Tuberculosis,2015,Hồ Chí Minh,141829,all,49529,49242,284,3,0,0.3492163097814974
Tuberculosis,2015,Thái Bình,31818,(0-1y],28231,28094,135,2,0,0.8872650700861148
Tuberculosis,2015,Thái Bình,31818,all,28363,28217,144,2,0,0.8914136652209441
Tuberculosis,2015,Thái Nguyên,24451,(0-1y],23000,22771,228,1,0,0.9406568238517852
Tuberculosis,2015,Thái Nguyên,24451,all,23131,22895,235,1,0,0.9460144779354628
Tuberculosis,2015,Thừa Thiên Huế,24345,(0-1y],21566,21266,292,8,0,0.8858492503594168
Tuberculosis,2015,Thừa Thiên Huế,24345,all,21677,21370,299,8,0,0.8904087081536249
Tuberculosis,2015,Tiền Giang,29546,(0-1y],21381,21243,137,1,0,0.7236512556691261
Tuberculosis,2015,Tiền Giang,29546,all,21455,21313,141,1,0,0.7261558248155419
Tuberculosis,2015,Trà Vinh,21536,(0-1y],15986,15865,118,3,0,0.7422919762258544
Tuberculosis,2015,Trà Vinh,21536,all,16065,15938,124,3,0,0.7459602526002972
Tuberculosis,2015,Tuyên Quang,16671,(0-1y],15946,15867,77,2,0,0.9565113070601644
Tuberculosis,2015,Tuyên Quang,16671,all,16015,15932,81,2,0,0.9606502309399556
Tuberculosis,2015,Tây Ninh,19258,(0-1y],14197,14106,89,2,0,0.7372001246235331
Tuberculosis,2015,Tây Ninh,19258,all,14279,14184,93,2,0,0.7414580953370028
Tuberculosis,2015,Vĩnh Long,18975,(0-1y],15174,15080,93,0,1,0.7996837944664031
Tuberculosis,2015,Vĩnh Long,18975,all,15230,15134,95,0,1,0.8026350461133069
Tuberculosis,2015,Vĩnh Phúc,7620,(0-1y],6505,6490,14,1,0,0.8536745406824147
Tuberculosis,2015,Vĩnh Phúc,7620,all,6530,6514,15,1,0,0.8569553805774278
Tuberculosis,2015,Yên Bái,17520,(0-1y],16183,16110,73,0,0,0.9236872146118722
Tuberculosis,2015,Yên Bái,17520,all,16271,16195,76,0,0,0.9287100456621005
Tuberculosis,2015,Điện Biên,15579,(0-1y],12500,12446,54,0,0,0.8023621541819116
Tuberculosis,2015,Điện Biên,15579,all,12591,12531,60,0,0,0.8082033506643559
Tuberculosis,2015,Đà Nẵng,12440,(0-1y],4461,4402,57,2,0,0.35860128617363346
Tuberculosis,2015,Đà Nẵng,12440,all,4489,4429,58,2,0,0.36085209003215435
Tuberculosis,2015,Đắk Lắk,46825,(0-1y],30935,30657,269,9,0,0.6606513614522157
Tuberculosis,2015,Đắk Lắk,46825,all,31186,30883,294,9,0,0.6660117458622531
Tuberculosis,2015,Đắk Nông,18199,(0-1y],13504,13319,179,6,0,0.7420187922413319
Tuberculosis,2015,Đắk Nông,18199,all,13702,13511,185,6,0,0.7528985109071927
Tuberculosis,2015,Đồng Nai,60147,(0-1y],32383,32174,204,5,0,0.5383975925648827
Tuberculosis,2015,Đồng Nai,60147,all,32567,32349,213,5,0,0.5414567642608942
Tuberculosis,2015,Đồng Tháp,33290,(0-1y],22059,21883,172,4,0,0.6626314208471012
Tuberculosis,2015,Đồng Tháp,33290,all,22137,21954,179,4,0,0.6649744668068489
Tuberculosis,2016,An Giang,35365,(0-1y],25915,25719,191,5,0,0.7327866534709458
Tuberculosis,2016,An Giang,35365,all,25960,25760,195,5,0,0.7340590979782271
Tuberculosis,2016,Bà Rịa - Vũng Tàu,23847,(0-1y],13046,12935,110,1,0,0.5470709103870508
Tuberculosis,2016,Bà Rịa - Vũng Tàu,23847,all,13064,12951,112,1,0,0.5478257223130792
Tuberculosis,2016,Bình Dương,45183,(0-1y],24211,23917,290,4,0,0.5358431268397406
